view_history,rt,part,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,stimulus,key_press,button_pressed,make_sense,correct,responses,correct_letters,set_number,size,letters_recalled,audio_id,audio_file,retransc
,12500.00499998,Retranscription,survey-html-form,225,1568359,0.0-225.0,4,,,,,,"{""rep"":""about the""}",,,,,,,about the
,,Audio,audio-keyboard-response,226,1572736,0.0-226.0,4,audio/mp3/conf-077.mp3,,,,,,,,,,77,conf-077.mp3,
,10012.77500001,Retranscription,survey-html-form,227,1582751,0.0-227.0,4,,,,,,"{""rep"":""many of the ""}",,,,,,,many of the 
,,Audio,audio-keyboard-response,228,1587237,0.0-228.0,4,audio/mp3/conf-078.mp3,,,,,,,,,,78,conf-078.mp3,
,10001.779999991,Retranscription,survey-html-form,229,1597242,0.0-229.0,4,,,,,,"{""rep"":""why they life doesn't ""}",,,,,,,why they life doesn't 
,,Audio,audio-keyboard-response,230,1600647,0.0-230.0,4,audio/mp3/conf-079.mp3,,,,,,,,,,79,conf-079.mp3,
,7510.4599999613,Retranscription,survey-html-form,231,1608160,0.0-231.0,4,,,,,,"{""rep"":""from over asked ""}",,,,,,,from over asked 
,,Audio,audio-keyboard-response,232,1611757,0.0-232.0,4,audio/mp3/conf-080.mp3,,,,,,,,,,80,conf-080.mp3,
,7509.6750000375,Retranscription,survey-html-form,233,1619269,0.0-233.0,4,,,,,,"{""rep"":""to clear the   ""}",,,,,,,to clear the   
,,Audio,audio-keyboard-response,234,1622437,0.0-234.0,4,audio/mp3/conf-081.mp3,,,,,,,,,,81,conf-081.mp3,
,7502.7950000367,Retranscription,survey-html-form,235,1629942,0.0-235.0,4,,,,,,"{""rep"":""we don't see t""}",,,,,,,we don't see t
,,Audio,audio-keyboard-response,236,1633198,0.0-236.0,4,audio/mp3/conf-082.mp3,,,,,,,,,,82,conf-082.mp3,
,7501.8399999826,Retranscription,survey-html-form,237,1640702,0.0-237.0,4,,,,,,"{""rep"":""we in the lining ro""}",,,,,,,we in the lining ro
,,Audio,audio-keyboard-response,238,1644497,0.0-238.0,4,audio/mp3/conf-083.mp3,,,,,,,,,,83,conf-083.mp3,
,7500.2650000388,Retranscription,survey-html-form,239,1651999,0.0-239.0,4,,,,,,"{""rep"":""we ""}",,,,,,,we 
,,Audio,audio-keyboard-response,240,1654086,0.0-240.0,4,audio/mp3/conf-084.mp3,,,,,,,,,,84,conf-084.mp3,
,5009.5750000328,Retranscription,survey-html-form,241,1659098,0.0-241.0,4,,,,,,"{""rep"":""we drover blood""}",,,,,,,we drover blood
,,Audio,audio-keyboard-response,242,1661417,0.0-242.0,4,audio/mp3/conf-085.mp3,,,,,,,,,,85,conf-085.mp3,
,5012.2200000333,Retranscription,survey-html-form,243,1666431,0.0-243.0,4,,,,,,"{""rep"":""we scan her brains""}",,,,,,,we scan her brains
,,Audio,audio-keyboard-response,244,1668647,0.0-244.0,4,audio/mp3/conf-086.mp3,,,,,,,,,,86,conf-086.mp3,
,5014.8899999913,Retranscription,survey-html-form,245,1673664,0.0-245.0,4,,,,,,"{""rep"":""we talk to theur children""}",,,,,,,we talk to theur children
,,Audio,audio-keyboard-response,246,1679097,0.0-246.0,4,audio/mp3/conf-087.mp3,,,,,,,,,,87,conf-087.mp3,
,12511.754999985,Retranscription,survey-html-form,247,1691611,0.0-247.0,4,,,,,,"{""rep"":""we""}",,,,,,,we
,,Audio,audio-keyboard-response,248,1696176,0.0-248.0,4,audio/mp3/conf-088.mp3,,,,,,,,,,88,conf-088.mp3,
,10002.485000005,Retranscription,survey-html-form,249,1706181,0.0-249.0,4,,,,,,"{""rep"":""we finaly ask their""}",,,,,,,we finaly ask their
,,Audio,audio-keyboard-response,250,1709537,0.0-250.0,4,audio/mp3/conf-089.mp3,,,,,,,,,,89,conf-089.mp3,
,7500.8649999509,Retranscription,survey-html-form,251,1717040,0.0-251.0,4,,,,,,"{""rep"":""if their join us i""}",,,,,,,if their join us i
,,Audio,audio-keyboard-response,252,1720687,0.0-252.0,4,audio/mp3/conf-090.mp3,,,,,,,,,,90,conf-090.mp3,
,7509.8299999954,Retranscription,survey-html-form,253,1728199,0.0-253.0,4,,,,,,"{""rep"":""many of women said you know its ""}",,,,,,,many of women said you know its 
,,Audio,audio-keyboard-response,254,1730447,0.0-254.0,4,audio/mp3/conf-091.mp3,,,,,,,,,,91,conf-091.mp3,
,5000.3049999941,Retranscription,survey-html-form,255,1735449,0.0-255.0,4,,,,,,"{""rep"":""so k""}",,,,,,,so k
,,Audio,audio-keyboard-response,256,1738577,0.0-256.0,4,audio/mp3/conf-092.mp3,,,,,,,,,,92,conf-092.mp3,
,7500.9750000318,Retranscription,survey-html-form,257,1746080,0.0-257.0,4,,,,,,"{""rep"":""what are the lasted to ""}",,,,,,,what are the lasted to 
,,Audio,audio-keyboard-response,258,1751927,0.0-258.0,4,audio/mp3/conf-093.mp3,,,,,,,,,,93,conf-093.mp3,
,12514.334999956,Retranscription,survey-html-form,259,1764444,0.0-259.0,4,,,,,,"{""rep"":""from de tens of ""}",,,,,,,from de tens of 
,,Audio,audio-keyboard-response,260,1767757,0.0-260.0,4,audio/mp3/conf-094.mp3,,,,,,,,,,94,conf-094.mp3,
,7500.1799999736,Retranscription,survey-html-form,261,1775259,0.0-261.0,4,,,,,,"{""rep"":""the lessons are ""}",,,,,,,the lessons are 
,,Audio,audio-keyboard-response,262,1777157,0.0-262.0,4,audio/mp3/conf-095.mp3,,,,,,,,,,95,conf-095.mp3,
,2514.5350000239,Retranscription,survey-html-form,263,1779673,0.0-263.0,4,,,,,,"{""rep"":""or fame""}",,,,,,,or fame
,,Audio,audio-keyboard-response,264,1782577,0.0-264.0,4,audio/mp3/conf-096.mp3,,,,,,,,,,96,conf-096.mp3,
,5001.1950000189,Retranscription,survey-html-form,265,1787580,0.0-265.0,4,,,,,,"{""rep"":""or working harder and ha""}",,,,,,,or working harder and ha
,,Audio,audio-keyboard-response,266,1789947,0.0-266.0,4,audio/mp3/conf-097.mp3,,,,,,,,,,97,conf-097.mp3,
,5000.4200000549,Retranscription,survey-html-form,267,1794949,0.0-267.0,4,,,,,,"{""rep"":""the clears message ""}",,,,,,,the clears message 
,,Audio,audio-keyboard-response,268,1799457,0.0-268.0,4,audio/mp3/conf-098.mp3,,,,,,,,,,98,conf-098.mp3,
,10008.860000002,Retranscription,survey-html-form,269,1809468,0.0-269.0,4,,,,,,"{""rep"":""thaht we have from de 75 years i""}",,,,,,,thaht we have from de 75 years i
,,Audio,audio-keyboard-response,270,1814307,0.0-270.0,4,audio/mp3/conf-099.mp3,,,,,,,,,,99,conf-099.mp3,
,10012.709999981,Retranscription,survey-html-form,271,1824322,0.0-271.0,4,,,,,,"{""rep"":""good relashionship makes happier a""}",,,,,,,good relashionship makes happier a
,,Audio,audio-keyboard-response,272,1828427,0.0-272.0,4,audio/mp3/conf-100.mp3,,,,,,,,,,100,conf-100.mp3,
,10012.485000014,Retranscription,survey-html-form,273,1838441,0.0-273.0,4,,,,,,"{""rep"":""abour rela""}",,,,,,,abour rela
,,Audio,audio-keyboard-response,274,1843637,0.0-274.0,4,audio/mp3/conf-101.mp3,,,,,,,,,,101,conf-101.mp3,
,12500.895000005,Retranscription,survey-html-form,275,1856140,0.0-275.0,4,,,,,,"{""rep"":""the first is the social connexion is good for us ""}",,,,,,,the first is the social connexion is good for us 
,,Audio,audio-keyboard-response,276,1858826,0.0-276.0,4,audio/mp3/conf-102.mp3,,,,,,,,,,102,conf-102.mp3,
,5013.0499999505,Retranscription,survey-html-form,277,1863842,0.0-277.0,4,,,,,,"{""rep"":""and the long s""}",,,,,,,and the long s
,,Audio,audio-keyboard-response,278,1868107,0.0-278.0,4,audio/mp3/conf-103.mp3,,,,,,,,,,103,conf-103.mp3,
,10000.869999989,Retranscription,survey-html-form,279,1878110,0.0-279.0,4,,,,,,"{""rep"":""the people are more socialy connected ""}",,,,,,,the people are more socialy connected 
,,Audio,audio-keyboard-response,280,1881767,0.0-280.0,4,audio/mp3/conf-104.mp3,,,,,,,,,,104,conf-104.mp3,
,7500.6450000219,Retranscription,survey-html-form,281,1889269,0.0-281.0,4,,,,,,"{""rep"":""to family to friends to community ""}",,,,,,,to family to friends to community 
,,Audio,audio-keyboard-response,282,1894727,0.0-282.0,4,audio/mp3/conf-105.mp3,,,,,,,,,,105,conf-105.mp3,
,12500.189999992,Retranscription,survey-html-form,283,1907230,0.0-283.0,4,,,,,,"{""rep"":""happpiers their physicaly and they live long""}",,,,,,,happpiers their physicaly and they live long
,,Audio,audio-keyboard-response,284,1910517,0.0-284.0,4,audio/mp3/conf-106.mp3,,,,,,,,,,106,conf-106.mp3,
,7513.7100000284,Retranscription,survey-html-form,285,1918033,0.0-285.0,4,,,,,,"{""rep"":""than people are l""}",,,,,,,than people are l
,,Audio,audio-keyboard-response,286,1922077,0.0-286.0,4,audio/mp3/conf-107.mp3,,,,,,,,,,107,conf-107.mp3,
,9999.049999984,Retranscription,survey-html-form,287,1932080,0.0-287.0,4,,,,,,"{""rep"":""and the experience o""}",,,,,,,and the experience o
,,Audio,audio-keyboard-response,288,1937277,0.0-288.0,4,audio/mp3/conf-108.mp3,,,,,,,,,,108,conf-108.mp3,
,12500.044999993,Retranscription,survey-html-form,289,1949779,0.0-289.0,4,,,,,,"{""rep"":""people who are more isolated are ""}",,,,,,,people who are more isolated are 
,,Audio,audio-keyboard-response,290,1953387,0.0-290.0,4,audio/mp3/conf-109.mp3,,,,,,,,,,109,conf-109.mp3,
,7512.3749999912,Retranscription,survey-html-form,291,1960902,0.0-291.0,4,,,,,,"{""rep"":""fined they are les""}",,,,,,,fined they are les
,,Audio,audio-keyboard-response,292,1964597,0.0-292.0,4,audio/mp3/conf-110.mp3,,,,,,,,,,110,conf-110.mp3,
,7500.2399999648,Retranscription,survey-html-form,293,1972099,0.0-293.0,4,,,,,,"{""rep"":""to helf to kind""}",,,,,,,to helf to kind
,,Audio,audio-keyboard-response,294,1977037,0.0-294.0,4,audio/mp3/conf-111.mp3,,,,,,,,,,111,conf-111.mp3,
,10001.315000001,Retranscription,survey-html-form,295,1987041,0.0-295.0,4,,,,,,"{""rep"":""they l""}",,,,,,,they l
,,Audio,audio-keyboard-response,296,1989537,0.0-296.0,4,audio/mp3/conf-112.mp3,,,,,,,,,,112,conf-112.mp3,
,5000.7150000311,Retranscription,survey-html-form,297,1994540,0.0-297.0,4,,,,,,"{""rep"":""thaht peo""}",,,,,,,thaht peo
,,Audio,audio-keyboard-response,298,1996787,0.0-298.0,4,audio/mp3/conf-113.mp3,,,,,,,,,,113,conf-113.mp3,
,5000.7300000289,Retranscription,survey-html-form,299,2001790,0.0-299.0,4,,,,,,"{""rep"":"" and the same fact""}",,,,,,, and the same fact
,,Audio,audio-keyboard-response,300,2007537,0.0-300.0,4,audio/mp3/conf-114.mp3,,,,,,,,,,114,conf-114.mp3,
,12500.430000015,Retranscription,survey-html-form,301,2020039,0.0-301.0,4,,,,,,"{""rep"":""""}",,,,,,,""
,,Audio,audio-keyboard-response,302,2021967,0.0-302.0,4,audio/mp3/conf-115.mp3,,,,,,,,,,115,conf-115.mp3,
,2501.575000002,Retranscription,survey-html-form,303,2024471,0.0-303.0,4,,,,,,"{""rep"":""that the""}",,,,,,,that the
,,Audio,audio-keyboard-response,304,2030166,0.0-304.0,4,audio/mp3/conf-116.mp3,,,,,,,,,,116,conf-116.mp3,
,12500.590000011,Retranscription,survey-html-form,305,2042669,0.0-305.0,4,,,,,,"{""rep"":""and we know we can be lonely in a maria""}",,,,,,,and we know we can be lonely in a maria
,,Audio,audio-keyboard-response,306,2046026,0.0-306.0,4,audio/mp3/conf-117.mp3,,,,,,,,,,117,conf-117.mp3,
,7509.4600000302,Retranscription,survey-html-form,307,2053538,0.0-307.0,4,,,,,,"{""rep"":""so the second lesson that we lear""}",,,,,,,so the second lesson that we lear
,,Audio,audio-keyboard-response,308,2057257,0.0-308.0,4,audio/mp3/conf-118.mp3,,,,,,,,,,118,conf-118.mp3,
,7500.3699999652,Retranscription,survey-html-form,309,2064760,0.0-309.0,4,,,,,,"{""rep"":""thaht isnt just the number of""}",,,,,,,thaht isnt just the number of
,,Audio,audio-keyboard-response,310,2069307,0.0-310.0,4,audio/mp3/conf-119.mp3,,,,,,,,,,119,conf-119.mp3,
,10000.180000032,Retranscription,survey-html-form,311,2079311,0.0-311.0,4,,,,,,"{""rep"":""and not weather and relashion""}",,,,,,,and not weather and relashion
,,Audio,audio-keyboard-response,312,2084777,0.0-312.0,4,audio/mp3/conf-120.mp3,,,,,,,,,,120,conf-120.mp3,
,12515.010000032,Retranscription,survey-html-form,313,2097295,0.0-313.0,4,,,,,,"{""rep"":""but is the quality of the relatioship ""}",,,,,,,but is the quality of the relatioship 
,,Audio,audio-keyboard-response,314,2102357,0.0-314.0,4,audio/mp3/conf-121.mp3,,,,,,,,,,121,conf-121.mp3,
,12501.114999992,Retranscription,survey-html-form,315,2114861,0.0-315.0,4,,,,,,"{""rep"":""bad for healf ""}",,,,,,,bad for healf 
,,Audio,audio-keyboard-response,316,2119617,0.0-316.0,4,audio/mp3/conf-122.mp3,,,,,,,,,,122,conf-122.mp3,
,10000.560000015,Retranscription,survey-html-form,317,2129621,0.0-317.0,4,,,,,,"{""rep"":""mariage much affection ""}",,,,,,,mariage much affection 
,,Audio,audio-keyboard-response,318,2133327,0.0-318.0,4,audio/mp3/conf-123.mp3,,,,,,,,,,123,conf-123.mp3,
,7499.4799999986,Retranscription,survey-html-form,319,2140829,0.0-319.0,4,,,,,,"{""rep"":""to be very ha""}",,,,,,,to be very ha
,,Audio,audio-keyboard-response,320,2144137,0.0-320.0,4,audio/mp3/conf-124.mp3,,,,,,,,,,124,conf-124.mp3,
,7500.4600000102,Retranscription,survey-html-form,321,2151639,0.0-321.0,4,,,,,,"{""rep"":""they getting divorce ""}",,,,,,,they getting divorce 
,,Audio,audio-keyboard-response,322,2156877,0.0-322.0,4,audio/mp3/conf-125.mp3,,,,,,,,,,125,conf-125.mp3,
,12510.459999961,Retranscription,survey-html-form,323,2169390,0.0-323.0,4,,,,,,"{""rep"":""and living good relas""}",,,,,,,and living good relas
,,Audio,audio-keyboard-response,324,2173617,0.0-324.0,4,audio/mp3/conf-126.mp3,,,,,,,,,,126,conf-126.mp3,
,10008.130000031,Retranscription,survey-html-form,325,2183627,0.0-325.0,4,,,,,,"{""rep"":""""}",,,,,,,""
,,Audio,audio-keyboard-response,326,2186807,0.0-326.0,4,audio/mp3/conf-127.mp3,,,,,,,,,,127,conf-127.mp3,
,7501.3449999969,Retranscription,survey-html-form,327,2194310,0.0-327.0,4,,,,,,"{""rep"":""we want to look back at midlif""}",,,,,,,we want to look back at midlif
,,Audio,audio-keyboard-response,328,2196767,0.0-328.0,4,audio/mp3/conf-128.mp3,,,,,,,,,,128,conf-128.mp3,
,5008.284999989,Retranscription,survey-html-form,329,2201777,0.0-329.0,4,,,,,,"{""rep"":""and to see what w""}",,,,,,,and to see what w
,,Audio,audio-keyboard-response,330,2206366,0.0-330.0,4,audio/mp3/conf-129.mp3,,,,,,,,,,129,conf-129.mp3,
,9999.7699999949,Retranscription,survey-html-form,331,2216368,0.0-331.0,4,,,,,,"{""rep"":""who's gonna be""}",,,,,,,who's gonna be
,,Audio,audio-keyboard-response,332,2218277,0.0-332.0,4,audio/mp3/conf-130.mp3,,,,,,,,,,130,conf-130.mp3,
,2499.599999981,Retranscription,survey-html-form,333,2220780,0.0-333.0,4,,,,,,"{""rep"":""and w""}",,,,,,,and w
,,Audio,audio-keyboard-response,334,2223237,0.0-334.0,4,audio/mp3/conf-131.mp3,,,,,,,,,,131,conf-131.mp3,
,5011.0749999876,Retranscription,survey-html-form,335,2228250,0.0-335.0,4,,,,,,"{""rep"":""toge""}",,,,,,,toge
,,Audio,audio-keyboard-response,336,2232386,0.0-336.0,4,audio/mp3/conf-132.mp3,,,,,,,,,,132,conf-132.mp3,
,10001.615000016,Retranscription,survey-html-form,337,2242390,0.0-337.0,4,,,,,,"{""rep"":""everything we know about that is ""}",,,,,,,everything we know about that is 
,,Audio,audio-keyboard-response,338,2248136,0.0-338.0,4,audio/mp3/conf-133.mp3,,,,,,,,,,133,conf-133.mp3,
,12500.620000006,Retranscription,survey-html-form,339,2260639,0.0-339.0,4,,,,,,"{""rep"":""grow old ""}",,,,,,,grow old 
,,Audio,audio-keyboard-response,340,2265092,0.0-340.0,4,audio/mp3/conf-134.mp3,,,,,,,,,,134,conf-134.mp3,
,10000.650000002,Retranscription,survey-html-form,341,2275095,0.0-341.0,4,,,,,,"{""rep"":""they was satisfy in their rela""}",,,,,,,they was satisfy in their rela
,,Audio,audio-keyboard-response,342,2280716,0.0-342.0,4,audio/mp3/conf-135.mp3,,,,,,,,,,135,conf-135.mp3,
,12501.300000004,Retranscription,survey-html-form,343,2293220,0.0-343.0,4,,,,,,"{""rep"":""the people are the most satisfy in their rela""}",,,,,,,the people are the most satisfy in their rela
,,Audio,audio-keyboard-response,344,2296456,0.0-344.0,4,audio/mp3/conf-136.mp3,,,,,,,,,,136,conf-136.mp3,
,7500.159999996,Retranscription,survey-html-form,345,2303958,0.0-345.0,4,,,,,,"{""rep"":""and the sadie""}",,,,,,,and the sadie
,,Audio,audio-keyboard-response,346,2307067,0.0-346.0,4,audio/mp3/conf-137.mp3,,,,,,,,,,137,conf-137.mp3,
,7513.6000000057,Retranscription,survey-html-form,347,2314582,0.0-347.0,4,,,,,,"{""rep"":""and good close relationship ""}",,,,,,,and good close relationship 
,,Audio,audio-keyboard-response,348,2319357,0.0-348.0,4,audio/mp3/conf-138.mp3,,,,,,,,,,138,conf-138.mp3,
,10011.399999959,Retranscription,survey-html-form,349,2329371,0.0-349.0,4,,,,,,"{""rep"":""since long time and getting olg ""}",,,,,,,since long time and getting olg 
,,Audio,audio-keyboard-response,350,2333627,0.0-350.0,4,audio/mp3/conf-139.mp3,,,,,,,,,,139,conf-139.mp3,
,10014.670000004,Retranscription,survey-html-form,351,2343644,0.0-351.0,4,,,,,,"{""rep"":""almost many partners man and wo""}",,,,,,,almost many partners man and wo
,,Audio,audio-keyboard-response,352,2346417,0.0-352.0,4,audio/mp3/conf-140.mp3,,,,,,,,,,140,conf-140.mp3,
,5015.075000003,Retranscription,survey-html-form,353,2351434,0.0-353.0,4,,,,,,"{""rep"":""in the 80""}",,,,,,,in the 80
,,Audio,audio-keyboard-response,354,2357237,0.0-354.0,4,audio/mp3/conf-141.mp3,,,,,,,,,,141,conf-141.mp3,
,12500.159999996,Retranscription,survey-html-form,355,2369739,0.0-355.0,4,,,,,,"{""rep"":""the mood is just happy\n""}",,,,,,,"the mood is just happy
"
,,Audio,audio-keyboard-response,356,2373527,0.0-356.0,4,audio/mp3/conf-142.mp3,,,,,,,,,,142,conf-142.mp3,
,7507.0950000081,Retranscription,survey-html-form,357,2381036,0.0-357.0,4,,,,,,"{""rep"":""but the people who are un""}",,,,,,,but the people who are un
,,Audio,audio-keyboard-response,358,2384896,0.0-358.0,4,audio/mp3/conf-143.mp3,,,,,,,,,,143,conf-143.mp3,
,7499.8149999883,Retranscription,survey-html-form,359,2392398,0.0-359.0,4,,,,,,"{""rep"":""more physical pein""}",,,,,,,more physical pein
,,Audio,audio-keyboard-response,360,2396337,0.0-360.0,4,audio/mp3/conf-144.mp3,,,,,,,,,,144,conf-144.mp3,
,7500.7249999908,Retranscription,survey-html-form,361,2403840,0.0-361.0,4,,,,,,"{""rep"":""more emotional pein""}",,,,,,,more emotional pein
,,Audio,audio-keyboard-response,362,2409187,0.0-362.0,4,audio/mp3/conf-145.mp3,,,,,,,,,,145,conf-145.mp3,
,12501.029999985,Retranscription,survey-html-form,363,2421691,0.0-363.0,4,,,,,,"{""rep"":""and that we learn about relatuionsh""}",,,,,,,and that we learn about relatuionsh
,,Audio,audio-keyboard-response,364,2427377,0.0-364.0,4,audio/mp3/conf-146.mp3,,,,,,,,,,146,conf-146.mp3,
,12507.729999954,Retranscription,survey-html-form,365,2439887,0.0-365.0,4,,,,,,"{""rep"":""not protect their body theur protect their brains ""}",,,,,,,not protect their body theur protect their brains 
,,Audio,audio-keyboard-response,366,2445477,0.0-366.0,4,audio/mp3/conf-147.mp3,,,,,,,,,,147,conf-147.mp3,
,12500.580000051,Retranscription,survey-html-form,367,2457980,0.0-367.0,4,,,,,,"{""rep"":""securly attached relationship""}",,,,,,,securly attached relationship
,,Audio,audio-keyboard-response,368,2462176,0.0-368.0,4,audio/mp3/conf-148.mp3,,,,,,,,,,148,conf-148.mp3,
,10004.055000027,Retranscription,survey-html-form,369,2472182,0.0-369.0,4,,,,,,"{""rep"":""to  any personn in you're 18 i""}",,,,,,,to  any personn in you're 18 i
,,Audio,audio-keyboard-response,370,2477786,0.0-370.0,4,audio/mp3/conf-149.mp3,,,,,,,,,,149,conf-149.mp3,
,12509.399999981,Retranscription,survey-html-form,371,2490298,0.0-371.0,4,,,,,,"{""rep"":""""}",,,,,,,""
,,Audio,audio-keyboard-response,372,2492677,0.0-372.0,4,audio/mp3/conf-150.mp3,,,,,,,,,,150,conf-150.mp3,
,5010.3949999902,Retranscription,survey-html-form,373,2497690,0.0-373.0,4,,,,,,"{""rep"":""the time's we ""}",,,,,,,the time's we 
,,Audio,audio-keyboard-response,374,2501877,0.0-374.0,4,audio/mp3/conf-151.mp3,,,,,,,,,,151,conf-151.mp3,
,10002.969999972,Retranscription,survey-html-form,375,2511882,0.0-375.0,4,,,,,,"{""rep"":""thoose people memory longer ""}",,,,,,,thoose people memory longer 
,,Audio,audio-keyboard-response,376,2517137,0.0-376.0,4,audio/mp3/conf-152.mp3,,,,,,,,,,152,conf-152.mp3,
,12509.005,Retranscription,survey-html-form,377,2529648,0.0-377.0,4,,,,,,"{""rep"":""and the people who ""}",,,,,,,and the people who 
,,Audio,audio-keyboard-response,378,2534377,0.0-378.0,4,audio/mp3/conf-153.mp3,,,,,,,,,,153,conf-153.mp3,
,10001.409999968,Retranscription,survey-html-form,379,2544381,0.0-379.0,4,,,,,,"{""rep"":""the people experience memory declined""}",,,,,,,the people experience memory declined
,,Audio,audio-keyboard-response,380,2549256,0.0-380.0,4,audio/mp3/conf-154.mp3,,,,,,,,,,154,conf-154.mp3,
,10000.159999996,Retranscription,survey-html-form,381,2559259,0.0-381.0,4,,,,,,"{""rep"":""and good relationship ""}",,,,,,,and good relationship 
,,Audio,audio-keyboard-response,382,2565037,0.0-382.0,4,audio/mp3/conf-155.mp3,,,,,,,,,,155,conf-155.mp3,
,12513.225000002,Retranscription,survey-html-form,383,2577552,0.0-383.0,4,,,,,,"{""rep"":""""}",,,,,,,""
,,Audio,audio-keyboard-response,384,2582967,0.0-384.0,4,audio/mp3/conf-156.mp3,,,,,,,,,,156,conf-156.mp3,
,12508.000000031,Retranscription,survey-html-form,385,2595478,0.0-385.0,4,,,,,,"{""rep"":""they realy take care of the ""}",,,,,,,they realy take care of the 
,,Audio,audio-keyboard-response,386,2599887,0.0-386.0,4,audio/mp3/conf-157.mp3,,,,,,,,,,157,conf-157.mp3,
,10000.049999973,Retranscription,survey-html-form,387,2609889,0.0-387.0,4,,,,,,"{""rep"":""those arguement of the memorie""}",,,,,,,those arguement of the memorie
,,Audio,audio-keyboard-response,388,2613046,0.0-388.0,4,audio/mp3/conf-158.mp3,,,,,,,,,,158,conf-158.mp3,
,7506.6450000159,Retranscription,survey-html-form,389,2620555,0.0-389.0,4,,,,,,"{""rep"":""so ths message ""}",,,,,,,so ths message 
,,Audio,audio-keyboard-response,390,2626707,0.0-390.0,4,audio/mp3/conf-159.mp3,,,,,,,,,,159,conf-159.mp3,
